loan_id,borrower_id,disbursement_date,loan_amount_ngn,loan_term_days,interest_rate_pct,credit_score_at_approval,approval_threshold_override,status,due_date
LN98F6E56A,BRW0306E712,2022-12-04,160529,14,25.94,685,False,repaid,2022-12-18
LN7749C43A,BRW0306E712,2024-02-17,22409,30,29.58,366,False,defaulted,2024-03-18
LN391D05D3,BRW1CE17CA1,2023-05-31,20935,30,46.8,428,True,repaid,2023-06-30
LNF99B3D90,BRW5F1362A5,2023-02-28,181547,30,32.39,746,False,repaid,2023-03-30
LNB05F10ED,BRW5F1362A5,2024-07-10,44448,30,21.39,364,False,written_off,2024-08-09
LN78DADC45,BRW8B89A884,2024-06-12,92794,14,30.23,410,False,repaid,2024-06-26
LN60A439AE,BRW8B89A884,2022-06-01,21293,30,42.9,823,False,repaid,2022-07-01
LND5664CA6,BRW8B89A884,2022-06-23,28613,90,27.54,568,False,repaid,2022-09-21
LN0358355B,BRW78A7C58A,2022-12-15,22930,60,44.9,364,False,repaid,2023-02-13
LNA800B7DE,BRW9D54A594,2022-08-06,117815,60,39.88,342,False,repaid,2022-10-05
LN14832D98,BRW9D54A594,2023-07-16,41120,30,47.86,753,False,repaid,2023-08-15
LNBAB0FEB7,BRW9D54A594,2024-08-15,98421,14,34.15,571,False,repaid,2024-08-29
LNB629859B,BRWB940340D,2023-02-10,43126,60,44.78,818,False,repaid,2023-04-11
LN7748428D,BRWB940340D,2022-09-01,118477,30,39.67,350,False,repaid,2022-10-01
LNB22A494C,BRW1DD77070,2022-07-30,144717,60,32.23,690,False,defaulted,2022-09-28
LNF0D171F2,BRW1DD77070,2023-08-07,109525,60,30.32,704,True,repaid,2023-10-06
LN4BB3F3B2,BRW7F850428,2022-10-07,42962,14,37.68,357,False,defaulted,2022-10-21
LN454A217D,BRW7F850428,2024-01-08,478058,30,29.29,556,False,repaid,2024-02-07
LN3E9174DB,BRW2FD75E0D,2023-03-08,41487,60,22.85,351,False,repaid,2023-05-07
LN5B1A5710,BRWE5AA4527,2023-04-15,28867,30,27.26,329,False,repaid,2023-05-15
LNA6C68D81,BRWE5AA4527,2023-04-23,17601,90,41.97,548,False,repaid,2023-07-22
LNC2087FE7,BRW2FBA145F,2024-08-11,46519,14,28.02,596,True,repaid,2024-08-25
LNA13765FA,BRW2FBA145F,2024-02-13,8519,30,23.43,491,False,repaid,2024-03-14
LNE9FF8550,BRW2FBA145F,2024-07-20,33061,60,29.7,437,False,repaid,2024-09-18
LN336CDC9E,BRW4B7DE7E4,2022-11-29,395303,14,41.91,815,False,repaid,2022-12-13
LNDD5F6BBE,BRW52EE3BC4,2022-08-01,40183,7,32.84,828,False,repaid,2022-08-08
LN7D5E5D60,BRW52EE3BC4,2023-12-25,10186,14,22.05,313,False,repaid,2024-01-08
LN5EF5FD62,BRWE7188658,2024-08-20,15755,14,24.86,413,False,defaulted,2024-09-03
LND5071BC0,BRWE7188658,2024-07-17,27423,90,31.84,695,False,active,2024-10-15
LNB3F45E5E,BRW842A3AB0,2024-09-16,29149,30,40.54,430,False,active,2024-10-16
LNF6708B55,BRWA27BC51D,2023-02-15,62360,30,26.56,739,False,repaid,2023-03-17
LNA34F62A8,BRW257A7BBF,2024-06-27,17898,14,31.42,498,False,repaid,2024-07-11
LNE07533CD,BRW800F841F,2024-02-20,37194,60,26.8,707,False,repaid,2024-04-20
LN4B82EA22,BRW800F841F,2024-03-18,15902,60,44.93,688,False,repaid,2024-05-17
LN2ECB6AFC,BRW57006798,2022-06-13,402913,60,23.83,342,False,repaid,2022-08-12
LN882A4F47,BRW01DBDA1F,2024-08-20,192953,90,43.43,573,False,active,2024-11-18
LNE4EB4BCF,BRW1B0214DC,2022-06-13,46574,7,33.43,705,False,repaid,2022-06-20
LN8214FC6A,BRW1B0214DC,2022-08-08,27632,60,42.78,668,False,repaid,2022-10-07
LNDB402A1A,BRW1B0214DC,2023-01-02,67291,60,21.21,522,False,repaid,2023-03-03
LN514C549C,BRW4EC90468,2024-03-28,134017,60,33.07,426,False,repaid,2024-05-27
LNB67C4D67,BRW4EC90468,2024-04-07,151187,14,44.6,840,False,repaid,2024-04-21
LN4B80D091,BRW06F8AEF2,2022-08-02,176155,30,22.13,407,False,repaid,2022-09-01
LNC383F0B2,BRW06F8AEF2,2023-06-21,191675,14,42.95,479,False,repaid,2023-07-05
LN706DD8CB,BRW6CEAF6DB,2024-01-28,111726,30,34.49,405,True,defaulted,2024-02-27
LNBE761A74,BRW6CEAF6DB,2022-07-01,310148,30,39.35,829,False,repaid,2022-07-31
LNE9894002,BRW9AF78AE5,2023-01-04,12938,14,33.66,535,False,defaulted,2023-01-18
LN58DFB448,BRW9AF78AE5,2023-09-16,12511,30,34.43,792,False,repaid,2023-10-16
LNAA3C7E12,BRWB7F03969,2022-12-11,232355,30,27.58,540,False,repaid,2023-01-10
LN570CA52E,BRWB7F03969,2023-02-05,183782,30,43.69,582,False,repaid,2023-03-07
LN1B1F8D45,BRWB475F95F,2022-12-17,31782,30,31.71,503,False,repaid,2023-01-16
LNEA5F2AC3,BRWB475F95F,2024-07-09,50920,30,35.65,585,False,repaid,2024-08-08
LN3BE6A818,BRWBCE0D187,2022-08-16,426939,30,18.39,699,False,repaid,2022-09-15
LND36E5F88,BRWEDF15014,2023-06-15,317858,14,21.02,301,False,repaid,2023-06-29
LN05A8218B,BRWEDF15014,2024-02-19,43763,60,23.84,315,False,repaid,2024-04-19
LN74D0D1A4,BRW965D36A7,2022-12-25,149070,14,41.55,714,False,repaid,2023-01-08
LN392550AB,BRWC68E7CFE,2023-12-05,41400,30,32.56,841,False,repaid,2024-01-04
LND05020D7,BRW9FE34485,2023-06-08,43755,7,18.7,379,False,repaid,2023-06-15
LN48485F0B,BRW9FE34485,2024-01-30,6459,14,33.66,667,False,repaid,2024-02-13
LN7E7A21D1,BRW65E153DB,2022-12-09,70621,30,41.52,677,False,repaid,2023-01-08
LN9410E372,BRW65E153DB,2023-06-05,25601,30,22.14,597,False,repaid,2023-07-05
LNCE15CE25,BRW50CA9791,2024-02-07,75316,14,35.77,448,False,repaid,2024-02-21
LNA9CF027B,BRWE4620A4D,2023-08-21,15663,14,44.45,376,False,repaid,2023-09-04
LNDF2C53A9,BRWE4620A4D,2023-02-26,29015,60,43.0,654,False,repaid,2023-04-27
LN39E6661D,BRWE4620A4D,2022-07-17,83140,30,32.91,444,False,repaid,2022-08-16
LNE22AB394,BRW6E550C07,2024-01-10,8262,7,31.78,650,False,repaid,2024-01-17
LN472DBCD1,BRW03CD489A,2022-10-18,35802,14,26.4,635,False,repaid,2022-11-01
LNAEE39E0B,BRW19BFD8BF,2023-10-11,97912,30,29.68,763,True,defaulted,2023-11-10
LN50FD709A,BRWA953688C,2024-08-22,5409,60,40.59,659,False,active,2024-10-21
LN617A1AFA,BRWA953688C,2022-07-31,147466,7,42.49,774,False,repaid,2022-08-07
LN4F6D5FF3,BRWA953688C,2022-08-28,71200,30,31.22,532,False,repaid,2022-09-27
LN86AD8260,BRWD190D11C,2022-10-18,171209,14,45.18,621,False,defaulted,2022-11-01
LN3A6D39AF,BRWD190D11C,2024-09-27,182168,90,37.38,635,False,active,2024-12-26
LN704DC8E5,BRW22A82FB0,2023-11-17,195578,30,26.37,722,True,repaid,2023-12-17
LNF745CFA6,BRW22A82FB0,2023-09-27,469836,60,34.15,785,True,repaid,2023-11-26
LN4EE267D6,BRWB7949498,2024-07-29,9634,60,36.32,457,False,repaid,2024-09-27
LN083B433D,BRWD410E18D,2022-12-05,24449,7,28.12,836,False,repaid,2022-12-12
LN76E37AC5,BRW7A88C998,2023-08-05,31583,30,24.57,739,False,repaid,2023-09-04
LNEB1F6DB7,BRW7A88C998,2024-06-04,24632,90,24.84,610,False,repaid,2024-09-02
LND1958047,BRW7A88C998,2024-08-25,24524,90,31.33,638,False,active,2024-11-23
LN9FD24AB2,BRWC9BB810B,2022-07-22,34424,30,39.88,706,False,repaid,2022-08-21
LNCE216EB2,BRWA1F4648F,2022-07-05,26843,30,36.0,616,False,repaid,2022-08-04
LNA52DE8E3,BRW1C92AA56,2022-09-11,466082,90,22.27,397,False,repaid,2022-12-10
LN1E89037F,BRW1C92AA56,2024-09-02,151992,14,29.13,481,True,written_off,2024-09-16
LNA9AC4B07,BRW1C92AA56,2023-01-26,292866,30,41.55,384,False,written_off,2023-02-25
LN98DECC44,BRW355A312B,2023-06-01,52773,90,39.58,351,False,defaulted,2023-08-30
LNB83A455F,BRW355A312B,2022-12-05,118061,90,46.68,647,True,repaid,2023-03-05
LN8E039DB6,BRW355A312B,2023-10-18,34028,7,35.7,350,False,repaid,2023-10-25
LN35F01C11,BRW7753549F,2022-06-29,48674,90,24.49,702,False,repaid,2022-09-27
LNB9122958,BRW4054BA4E,2024-06-08,42943,7,30.85,429,False,repaid,2024-06-15
LN14AEE748,BRW38A64F7C,2024-05-16,23626,90,28.1,396,False,repaid,2024-08-14
LN327F4464,BRW42F59BFB,2022-11-26,327733,90,20.12,648,False,repaid,2023-02-24
LNABA2E237,BRW42F59BFB,2022-07-31,199264,30,45.26,707,False,repaid,2022-08-30
LNEE98F879,BRW0BDDFE77,2022-08-15,33785,30,38.83,547,False,repaid,2022-09-14
LN522F6D39,BRWD44FA97C,2023-01-10,125754,60,31.75,683,False,defaulted,2023-03-11
LNE0C0E927,BRW11527A53,2022-11-08,107139,30,29.38,311,False,repaid,2022-12-08
LN8392EF30,BRW11527A53,2023-02-17,30635,14,36.83,850,False,repaid,2023-03-03
LN575B4868,BRWC66483D4,2024-01-08,14794,60,18.96,397,True,repaid,2024-03-08
LN41564D27,BRWC66483D4,2022-07-11,32640,30,22.54,723,False,repaid,2022-08-10
LND2E3A53C,BRW41D2E681,2022-08-30,107658,30,46.73,306,False,repaid,2022-09-29
LN18F2F758,BRW41D2E681,2023-09-11,41868,30,35.81,490,False,repaid,2023-10-11
LN72ADB9F6,BRW41D2E681,2023-08-08,321082,30,23.38,546,False,repaid,2023-09-07
LNF3A6E74D,BRWFBB20E29,2024-05-11,29251,14,18.74,561,False,repaid,2024-05-25
LNE52D5D89,BRW9F864473,2022-06-02,73812,90,23.43,531,False,repaid,2022-08-31
LNE8C7AA5E,BRW9F864473,2023-08-16,16026,60,45.3,837,False,repaid,2023-10-15
LN5B559B0A,BRW9A2367C1,2024-05-03,163701,30,27.97,815,False,repaid,2024-06-02
LN48B6AA96,BRW9A2367C1,2023-12-16,132038,7,29.45,781,False,repaid,2023-12-23
LN27B71D56,BRWBC85EF04,2024-05-26,27260,7,36.26,521,True,repaid,2024-06-02
LN1A318AF5,BRWDAE3BA6E,2024-01-17,16296,30,47.86,618,False,repaid,2024-02-16
LN1522AFBC,BRWFD86C707,2024-06-09,15650,60,36.76,518,False,repaid,2024-08-08
LNEE91F512,BRW6A957ED2,2023-01-21,15190,14,24.34,585,False,repaid,2023-02-04
LN73ECFC65,BRW6A957ED2,2022-10-13,39399,90,39.03,668,False,repaid,2023-01-11
LN77087F20,BRWB22555CE,2024-06-23,83445,30,22.48,351,True,repaid,2024-07-23
LN9337AF08,BRWB22555CE,2022-10-13,180555,14,23.82,430,False,defaulted,2022-10-27
LNFB30D2C2,BRWE373C1EB,2024-07-17,159558,14,38.47,716,False,repaid,2024-07-31
LN055CBBB5,BRWE373C1EB,2024-09-22,43985,7,36.33,664,False,repaid,2024-09-29
LND387CA52,BRWE373C1EB,2023-01-16,284882,14,38.57,391,False,repaid,2023-01-30
LNBDC6439A,BRW9DF16879,2023-09-24,60716,14,18.88,843,True,repaid,2023-10-08
LNE544A9AE,BRW9DF16879,2023-02-09,122328,60,42.04,701,False,repaid,2023-04-10
LN0B95398B,BRW94906450,2022-09-30,5916,30,47.09,677,False,repaid,2022-10-30
LN2270CBB1,BRW7E1FACF9,2024-07-11,150445,90,29.81,456,False,active,2024-10-09
LNDFD2D9F9,BRW792599F3,2023-04-07,21694,30,27.19,741,False,repaid,2023-05-07
LNBB5DC9C5,BRW1C899B1B,2024-06-04,32317,14,29.56,685,True,written_off,2024-06-18
LNF42FEDFF,BRW1C899B1B,2023-08-19,354937,90,22.12,561,True,repaid,2023-11-17
LN4E243AB4,BRWA19F113A,2023-05-18,134034,90,37.09,403,False,repaid,2023-08-16
LNF14529FC,BRWA19F113A,2022-07-11,37308,30,39.34,545,False,repaid,2022-08-10
LN616AB676,BRW9E1FE2D7,2024-01-06,107830,60,46.87,545,False,repaid,2024-03-06
LN4BAEBC0A,BRW9E1FE2D7,2023-03-16,17232,90,24.07,541,False,repaid,2023-06-14
LNC66FC018,BRWB4E0CA8D,2024-09-06,70627,60,47.4,841,False,active,2024-11-05
LN537DF736,BRWB4E0CA8D,2023-03-01,152343,30,35.6,811,False,repaid,2023-03-31
LN4E2BFE6A,BRW7E93B610,2024-08-25,46663,90,47.73,545,False,active,2024-11-23
LN0BB19285,BRW7E93B610,2023-03-05,400440,30,21.79,365,False,repaid,2023-04-04
LND9854704,BRW7E93B610,2022-11-29,55801,30,46.11,308,False,repaid,2022-12-29
LN165EBD44,BRWEDCA4E96,2023-04-10,98593,30,29.44,630,False,repaid,2023-05-10
LNAD0770B1,BRWEDCA4E96,2023-04-06,16909,60,39.52,582,False,repaid,2023-06-05
LN9C2E2D77,BRWEDCA4E96,2022-09-30,30218,14,25.43,571,False,repaid,2022-10-14
LNABF68633,BRW27DCA2E2,2023-07-31,24726,60,37.73,357,False,repaid,2023-09-29
LN23CE632F,BRW27DCA2E2,2023-09-12,49608,14,28.69,424,False,repaid,2023-09-26
LN9E7720C7,BRW27DCA2E2,2022-11-19,70815,14,26.43,757,False,repaid,2022-12-03
LND9C0DD63,BRWBA40CB9A,2023-06-07,48118,60,43.32,817,False,repaid,2023-08-06
LN05286E54,BRW1F62B369,2024-04-26,180344,30,38.3,467,False,repaid,2024-05-26
LNB1869748,BRW1F62B369,2024-05-09,316688,30,30.01,773,False,repaid,2024-06-08
LN92D2688E,BRW2B2096FF,2022-12-10,346097,14,28.71,347,False,repaid,2022-12-24
LNDE2119B4,BRWD96237D0,2023-08-24,9121,90,18.76,831,False,repaid,2023-11-22
LN2C2DAB50,BRW36C45CBD,2024-04-29,13390,14,21.6,774,False,repaid,2024-05-13
LN9733EE21,BRWDBBD7FBF,2023-04-05,82354,14,32.83,841,False,repaid,2023-04-19
LN3CDED865,BRW81C6DE17,2022-07-06,17983,14,45.19,457,False,repaid,2022-07-20
LN245F910B,BRWF82D75FC,2024-03-22,46364,14,44.8,682,False,repaid,2024-04-05
LN2C8A29BF,BRW4F5BF1AB,2023-01-05,94297,90,44.81,753,False,repaid,2023-04-05
LN7352DED5,BRW4F5BF1AB,2024-02-08,125322,30,24.8,527,False,repaid,2024-03-09
LND9366DA6,BRWACBC902A,2023-11-02,7277,30,33.34,350,False,repaid,2023-12-02
LN312FF9F4,BRW85A987CC,2023-10-23,182558,60,32.74,504,False,repaid,2023-12-22
LNFA7D29B1,BRWA1584083,2022-09-11,108265,30,32.79,487,False,repaid,2022-10-11
LN65E66FC5,BRW95E9FE09,2024-03-07,190020,30,25.88,789,False,repaid,2024-04-06
LN2BCBCEDA,BRW95E9FE09,2022-10-27,274258,14,25.61,820,True,defaulted,2022-11-10
LN3E1B7240,BRWCD5B90AB,2023-12-26,42098,90,42.63,662,False,repaid,2024-03-25
LN342CD52D,BRW8821F400,2023-05-12,47997,14,43.65,790,False,repaid,2023-05-26
LNF726D7A5,BRW8821F400,2022-09-26,22796,30,24.87,541,True,repaid,2022-10-26
LNF7D305CD,BRW42973100,2023-04-09,47808,60,30.04,373,False,repaid,2023-06-08
LN63DDA59C,BRW42973100,2022-07-29,154674,30,27.41,784,False,repaid,2022-08-28
LND0A10634,BRW4E70AB59,2023-10-01,25868,7,29.05,478,False,repaid,2023-10-08
LN5765CD60,BRWF3244DDE,2024-06-07,10078,14,20.74,578,True,repaid,2024-06-21
LNB3C3B1BD,BRWCCCE7B92,2024-01-28,43727,90,42.34,666,False,written_off,2024-04-27
LN0984258F,BRWCCCE7B92,2022-06-19,33481,14,20.69,808,False,repaid,2022-07-03
LN12F9C28D,BRW936CF676,2022-12-24,33180,30,33.7,764,False,repaid,2023-01-23
LN38C92B62,BRWB7114D9B,2022-11-16,110641,30,38.25,489,False,repaid,2022-12-16
LNA930F4D6,BRWFCAF8178,2023-05-14,190186,60,46.08,730,False,repaid,2023-07-13
LN58A39DBE,BRW888AA030,2024-05-02,103220,30,38.16,691,True,written_off,2024-06-01
LN94E980CA,BRW888AA030,2024-08-13,26946,30,28.56,346,True,repaid,2024-09-12
LND6325C2A,BRW888AA030,2022-06-25,342758,60,18.21,767,False,repaid,2022-08-24
LN5683EBFD,BRWC08A99C8,2022-10-22,41782,30,31.43,745,False,repaid,2022-11-21
LND3C6BA0C,BRWFAA75CD7,2023-04-13,10834,90,25.71,655,False,repaid,2023-07-12
LN7610568F,BRW3AA60B5A,2022-06-24,28134,30,26.17,338,False,repaid,2022-07-24
LNF8759453,BRWE56597A6,2022-12-08,70730,90,24.68,666,False,repaid,2023-03-08
LNA6C346E3,BRWE115B3DA,2024-05-12,35536,30,24.19,412,True,defaulted,2024-06-11
LN2B23B555,BRW64808127,2022-08-20,126017,90,26.45,643,False,repaid,2022-11-18
LN8D90B2BA,BRWAC3FF560,2023-02-09,118610,14,41.75,614,False,repaid,2023-02-23
LN6E103D55,BRWAC3FF560,2023-04-09,199261,30,25.75,548,False,repaid,2023-05-09
LNAFE32EC4,BRWE16F9FEE,2023-03-19,22671,14,30.6,475,False,defaulted,2023-04-02
LN87B3958E,BRWE16F9FEE,2024-02-10,189770,60,47.93,576,True,written_off,2024-04-10
LNAD3601D5,BRW57C63F89,2023-08-31,80185,14,33.56,790,False,repaid,2023-09-14
LNE85538DC,BRW57C63F89,2022-12-15,32053,14,25.33,435,False,repaid,2022-12-29
LN090F820A,BRW324F1262,2023-03-12,24948,30,22.24,528,False,repaid,2023-04-11
LN2278413A,BRWB8E86B12,2023-05-31,12523,14,35.85,702,False,repaid,2023-06-14
LN331FD864,BRWB8E86B12,2022-12-12,173563,30,35.21,740,False,repaid,2023-01-11
LNABC75021,BRW867B036E,2022-08-10,28625,14,20.17,635,False,repaid,2022-08-24
LN47D1883D,BRW9B0A9FC0,2023-12-16,18415,30,22.07,717,False,repaid,2024-01-15
LN6BA6D386,BRW9B0A9FC0,2023-02-10,34983,14,31.52,512,False,defaulted,2023-02-24
LNBE9EAD9C,BRW9B0A9FC0,2024-01-15,153874,30,46.49,333,False,repaid,2024-02-14
LND5849D39,BRW9A1C6867,2024-05-25,123553,90,20.69,351,True,repaid,2024-08-23
LNAD4CE304,BRW344706C7,2023-10-12,23746,30,19.75,338,True,repaid,2023-11-11
LNE8ECA423,BRW344706C7,2023-01-20,29026,30,31.45,587,False,repaid,2023-02-19
LNDE61D754,BRWDFC57122,2024-07-11,15451,90,22.09,456,False,active,2024-10-09
LN8DEEA226,BRW3E53CC3F,2023-07-16,106499,30,31.23,535,True,defaulted,2023-08-15
LNFBA8AC39,BRW33EF57BD,2022-10-04,391471,60,41.28,310,False,repaid,2022-12-03
LNE0737F3F,BRW33EF57BD,2024-02-15,25656,30,45.31,679,True,written_off,2024-03-16
LN13944E23,BRWA31E237D,2023-12-22,36957,60,21.95,577,False,repaid,2024-02-20
LNC22BC0F7,BRWA31E237D,2022-10-09,35045,30,21.97,466,False,repaid,2022-11-08
LNC95998FE,BRW033233D1,2023-06-18,32104,7,37.08,404,False,repaid,2023-06-25
LN1D93ABD6,BRWB18B65BE,2024-09-22,11938,14,44.17,668,False,active,2024-10-06
LN0E7FF5D3,BRWE459D648,2024-08-16,46217,60,19.2,365,False,active,2024-10-15
LNA47C833B,BRW9C5C7C09,2024-08-09,30249,60,22.42,560,False,active,2024-10-08
LN7267D0B2,BRW9C5C7C09,2023-02-09,99186,30,47.38,378,False,defaulted,2023-03-11
LN18CECFBF,BRW9C5C7C09,2022-10-01,61001,30,19.5,725,False,repaid,2022-10-31
LNBDF4E5B7,BRW1A6AED3D,2022-08-15,177070,30,35.63,530,False,repaid,2022-09-14
LNFE75A595,BRW1A6AED3D,2024-02-25,96715,30,32.77,412,False,defaulted,2024-03-26
LN58958A62,BRW1A6AED3D,2023-07-03,21369,60,22.49,467,True,repaid,2023-09-01
LNED45E376,BRWA1EDE936,2022-11-28,118334,30,18.05,496,False,repaid,2022-12-28
LNC161993A,BRWE4BFCA58,2022-12-18,23998,14,32.97,318,False,repaid,2023-01-01
LN281EC232,BRW3E47D4B1,2023-05-05,35449,7,33.22,683,False,repaid,2023-05-12
LND2FCEE06,BRW3E47D4B1,2023-05-24,25527,7,24.28,486,False,repaid,2023-05-31
LN8D46577B,BRW4F207AD8,2024-02-03,32139,60,22.8,809,False,repaid,2024-04-03
LNA4277961,BRW4F207AD8,2023-06-03,159671,30,36.14,657,False,repaid,2023-07-03
LN0E50F8C2,BRW4F207AD8,2022-06-29,91332,60,46.65,419,False,repaid,2022-08-28
LN48CEB59A,BRW14D6D160,2023-01-10,133296,7,38.05,711,False,repaid,2023-01-17
LNF9A0C375,BRW14D6D160,2024-09-09,95184,14,28.06,484,True,repaid,2024-09-23
LN376813C0,BRWC41B2FF0,2023-11-09,48831,7,34.15,509,False,repaid,2023-11-16
LNEC2D7CC8,BRW29E08A85,2022-07-15,40024,14,23.19,385,False,written_off,2022-07-29
LN0E119832,BRW29E08A85,2022-08-18,184051,30,34.07,457,False,repaid,2022-09-17
LNAF1B396B,BRW29E08A85,2023-07-17,5552,14,27.17,568,False,defaulted,2023-07-31
LNE7650A52,BRWE184B294,2024-04-20,498854,7,25.34,809,False,repaid,2024-04-27
LN1C838D83,BRWA8B43DB3,2023-05-02,347729,60,21.56,708,False,repaid,2023-07-01
LN2723A78D,BRWE19610D1,2022-10-11,97263,14,23.8,746,False,repaid,2022-10-25
LNDCE0FB22,BRW2E71575D,2024-05-07,23633,7,33.33,415,False,repaid,2024-05-14
LN08D9ADFA,BRW4070E970,2024-07-31,73606,90,35.64,757,True,active,2024-10-29
LNB2C8EC45,BRW4070E970,2024-01-30,188110,90,19.71,826,False,defaulted,2024-04-29
LN52E7414B,BRW4070E970,2023-08-17,6372,30,34.18,656,False,repaid,2023-09-16
LN3294B35E,BRW97645820,2023-07-11,51009,14,44.59,634,False,repaid,2023-07-25
LNA594EDA4,BRW5405288E,2023-12-16,284851,60,36.34,475,False,repaid,2024-02-14
LNFCF6F5D2,BRW5405288E,2022-08-01,163298,30,23.32,746,False,repaid,2022-08-31
LNE5959DA1,BRW5405288E,2023-12-22,181492,90,45.0,508,True,repaid,2024-03-21
LN9FC70C21,BRW687EA24C,2023-05-11,46360,30,27.14,765,False,repaid,2023-06-10
LNE9243603,BRW5E0D92E8,2022-06-01,90647,90,22.57,505,False,repaid,2022-08-30
LN2FC0C937,BRW5E0D92E8,2024-04-20,108670,30,19.9,772,False,repaid,2024-05-20
LN56388F1D,BRWCF0A3CFD,2024-05-26,6296,90,36.87,397,False,repaid,2024-08-24
LNEEF3B912,BRWBAC8187D,2024-01-17,46602,14,36.2,572,False,defaulted,2024-01-31
LNF6F11797,BRW5AD77C9F,2022-09-28,384730,30,25.41,729,False,repaid,2022-10-28
LN481C1C0B,BRW5AD77C9F,2024-05-10,180412,14,22.52,317,False,repaid,2024-05-24
LNDF462A0F,BRW5AD77C9F,2023-07-06,189950,30,27.71,662,False,repaid,2023-08-05
LNC50D324A,BRW4CA98A50,2024-02-22,42060,30,18.27,579,False,repaid,2024-03-23
LN5B9C3F36,BRWEA953BB3,2023-04-02,42967,90,30.69,786,False,repaid,2023-07-01
LN3C71E4A7,BRW886644EB,2023-04-08,33696,7,27.21,303,False,repaid,2023-04-15
LNE058884D,BRW886644EB,2024-04-27,41644,30,42.08,582,False,repaid,2024-05-27
LN3C51F7E4,BRW886644EB,2024-08-30,24809,30,36.9,595,False,repaid,2024-09-29
LN68FC2F66,BRWE794F3BE,2024-06-20,39944,30,18.3,846,True,repaid,2024-07-20
LN882FB4A8,BRW68E1F0E2,2024-04-09,371268,30,22.92,421,False,repaid,2024-05-09
LN46FF84DC,BRW68E1F0E2,2022-10-21,7561,90,26.12,362,True,repaid,2023-01-19
LNCD97B6CC,BRW632D777F,2023-06-03,50143,30,27.9,494,False,repaid,2023-07-03
LN41B6E8ED,BRW632D777F,2023-04-09,194459,60,47.85,785,False,repaid,2023-06-08
LN4FCAC99C,BRWF9F6E15A,2023-07-31,278317,90,19.42,757,False,repaid,2023-10-29
LNF9CC072C,BRWF9F6E15A,2023-01-04,27604,7,28.72,664,False,written_off,2023-01-11
LNF6066C1D,BRW21B0A36C,2023-12-24,429783,14,33.08,601,False,repaid,2024-01-07
LN03E24949,BRW6AE79DF6,2024-06-08,47836,90,18.94,724,False,repaid,2024-09-06
LN5CDDFF01,BRW57B2723B,2022-12-26,13052,30,21.95,602,False,repaid,2023-01-25
LN663C0999,BRW57B2723B,2024-01-31,176865,90,42.56,732,False,repaid,2024-04-30
LNE129E91D,BRWFD57F831,2023-04-05,29761,90,32.33,652,False,repaid,2023-07-04
LNF1411877,BRW7861E54C,2023-08-10,97396,60,37.43,639,False,repaid,2023-10-09
LN2C2EFEAE,BRWF714B67E,2024-08-21,451869,7,27.77,610,False,repaid,2024-08-28
LN9AC6418C,BRW7A7BC814,2024-02-06,16188,30,47.08,620,True,repaid,2024-03-07
LNEB2E7231,BRW7A7BC814,2023-03-22,27786,30,21.83,357,True,repaid,2023-04-21
LNB0A11001,BRW6593D04E,2022-09-02,324167,90,22.71,446,False,repaid,2022-12-01
LN60D7F053,BRW0224AFF7,2023-12-01,21146,30,27.16,628,False,defaulted,2023-12-31
LNE07B85F6,BRW0224AFF7,2024-04-28,14171,60,20.52,814,True,repaid,2024-06-27
LN8314F63A,BRWDCBCFA13,2023-05-11,39674,90,26.08,394,False,repaid,2023-08-09
LNA9CC9CC8,BRW31D38F73,2023-06-10,28371,30,26.87,841,False,repaid,2023-07-10
LN8B3C2F27,BRWCBBDF555,2023-09-16,43048,14,24.1,566,True,repaid,2023-09-30
LN1E3069FE,BRWCBBDF555,2023-05-08,38459,14,44.22,427,False,repaid,2023-05-22
LNCE817F19,BRWBF435D04,2022-12-23,47225,14,44.69,338,False,repaid,2023-01-06
LN8CE3A798,BRW8C8BB9C7,2023-12-23,16409,7,23.52,309,False,repaid,2023-12-30
LN8C85E1BF,BRW8C8BB9C7,2024-05-01,82042,7,45.8,718,False,repaid,2024-05-08
LN273133D3,BRWA6E0D44F,2023-10-08,38545,60,23.64,409,False,repaid,2023-12-07
LNB68B7A61,BRWA6E0D44F,2023-03-13,37542,90,29.92,687,False,repaid,2023-06-11
LN8333463A,BRW1DD9EEC7,2023-04-14,85797,14,19.58,740,False,repaid,2023-04-28
LNE9A4C899,BRW1DD9EEC7,2024-01-23,6900,30,33.94,648,False,repaid,2024-02-22
LN8543A16E,BRW1DD9EEC7,2023-01-26,49810,60,33.66,387,False,repaid,2023-03-27
LNC803F610,BRW8ED6FDCE,2022-11-22,122597,60,43.18,604,False,repaid,2023-01-21
LNE969F3F7,BRW8ED6FDCE,2024-02-20,43196,60,27.86,679,False,repaid,2024-04-20
LNEE2D2996,BRW8ED6FDCE,2024-05-28,83140,30,31.88,352,False,written_off,2024-06-27
LN4AEDB4EA,BRWF1F0F5DD,2024-04-07,46366,90,31.56,492,False,repaid,2024-07-06
LN8A3B38B8,BRW797B5081,2022-06-15,356893,90,41.7,568,False,repaid,2022-09-13
LN700756E2,BRW0F10E4F4,2022-12-29,405112,30,37.15,407,False,repaid,2023-01-28
LNEE143D14,BRW0F10E4F4,2023-01-01,27394,30,47.58,383,False,repaid,2023-01-31
LNA0D16FF2,BRWD535310A,2022-08-21,52978,14,35.31,470,False,repaid,2022-09-04
