repayment_id,loan_id,borrower_id,payment_date,amount_paid_ngn,payment_method,days_past_due,partial_payment
RPYCFE6733B,LNA09C7715,BRWC83B8DAC,2023-07-29,116643,Direct Debit,0,False
RPY72A14EF4,LNCD2184A1,BRWF9169579,2024-01-29,9444,Direct Debit,0,False
RPY9F81AD36,LN9A825BE2,BRW0FF2594F,2024-04-14,20463,Bank Transfer,0,False
RPY97655DD5,LNE48CDD11,BRW4231C865,2023-06-20,7771,Cash Agent,0,False
RPYEA36A1DA,LNCD916264,BRW4231C865,2023-09-07,179191,Cash Agent,0,False
RPY21335A85,LN287BA167,BRW287B718F,2024-03-08,415424,Cash Agent,0,False
RPY61A3C582,LN4F9899F9,BRWAF97C1C1,2024-01-17,20289,Direct Debit,0,False
RPYDF0891C7,LNBF40BBEB,BRWA79C58CD,2024-02-15,12467,Bank Transfer,0,False
RPYCBD5CE44,LNC8816FAA,BRWA79C58CD,2024-04-09,7040,USSD,0,True
RPY57A16733,LNC8816FAA,BRWA79C58CD,2024-04-22,12007,Cash Agent,10,False
RPY59F38D7E,LN1ED1772D,BRW589DC654,2024-04-12,118025,Cash Agent,0,False
RPY2829FDDD,LNB9D4D28A,BRW589DC654,2024-02-05,167593,Direct Debit,0,False
RPYD37EA549,LN4931E4E0,BRW0BCF4C5D,2024-03-29,183227,Bank Transfer,0,False
RPY89B84D68,LNE711F301,BRW219EA9C6,2022-11-03,12880,Direct Debit,0,False
RPYDF1B4D3D,LN1AC0535A,BRW1EE2B9E0,2022-07-09,9044,Cash Agent,0,False
RPYCF7F1CE1,LN5E600DA8,BRW89CC1FC1,2023-01-07,10578,USSD,0,False
RPYF64274D5,LNBAD74261,BRW29AC8565,2023-11-29,120028,Direct Debit,0,False
RPYC3BCCDFD,LN00807DF5,BRW29AC8565,2024-09-03,8084,Bank Transfer,0,True
RPY989C0238,LN00807DF5,BRW29AC8565,2024-09-23,4288,USSD,4,False
RPY43FF04E6,LN169B155E,BRW29AC8565,2024-05-28,9474,USSD,0,True
RPY4418B860,LN169B155E,BRW29AC8565,2024-06-08,10214,USSD,7,False
RPYA79D6FE8,LN98F6E56A,BRW0306E712,2022-12-09,76056,Bank Transfer,0,True
RPY44A9F933,LN98F6E56A,BRW0306E712,2022-12-27,84473,USSD,1,False
RPYD303CF6F,LN7749C43A,BRW0306E712,2024-04-15,4776,Cash Agent,35,True
RPYA9FC7106,LN391D05D3,BRW1CE17CA1,2023-06-28,20935,Cash Agent,0,False
RPYDE582278,LNF99B3D90,BRW5F1362A5,2023-03-30,181547,USSD,0,False
RPY09F0AF3F,LNB05F10ED,BRW5F1362A5,2024-08-14,7757,Direct Debit,44,True
RPYDC33B563,LN78DADC45,BRW8B89A884,2024-06-25,92794,Cash Agent,0,False
RPYEF62FF71,LN60A439AE,BRW8B89A884,2022-07-01,21293,Bank Transfer,0,False
RPYDA0C505C,LND5664CA6,BRW8B89A884,2022-09-19,28613,Bank Transfer,0,False
RPY7DB588B0,LN0358355B,BRW78A7C58A,2023-02-12,22930,Bank Transfer,0,False
RPY82E1DB98,LNA800B7DE,BRW9D54A594,2022-10-04,117815,Bank Transfer,0,False
RPYE63ACDFB,LN14832D98,BRW9D54A594,2023-08-12,41120,Cash Agent,0,False
RPYB5851017,LNBAB0FEB7,BRW9D54A594,2024-08-27,98421,Bank Transfer,0,False
RPY5FA84FCE,LNB629859B,BRWB940340D,2023-03-27,22180,USSD,0,True
RPY7F9C7970,LNB629859B,BRWB940340D,2023-04-21,20946,Direct Debit,10,False
RPY2D1DB7C6,LN7748428D,BRWB940340D,2022-09-28,118477,Cash Agent,0,False
RPYAB15943D,LNB22A494C,BRW1DD77070,2022-10-10,33160,Cash Agent,50,True
RPYE0D448D7,LNF0D171F2,BRW1DD77070,2023-09-29,58073,USSD,0,True
RPYC35F6880,LNF0D171F2,BRW1DD77070,2023-10-11,51452,Bank Transfer,8,False
RPY6C6719B5,LN454A217D,BRW7F850428,2024-02-04,478058,Bank Transfer,0,False
RPY35536701,LN3E9174DB,BRW2FD75E0D,2023-05-07,41487,Direct Debit,0,False
RPY12239DC9,LN5B1A5710,BRWE5AA4527,2023-05-15,28867,Cash Agent,0,False
RPYABB46478,LNA6C68D81,BRWE5AA4527,2023-07-21,17601,USSD,0,False
RPY906C0498,LNC2087FE7,BRW2FBA145F,2024-08-23,46519,USSD,0,False
RPY813EF91F,LNA13765FA,BRW2FBA145F,2024-03-04,4619,Direct Debit,0,True
RPY293B880B,LNA13765FA,BRW2FBA145F,2024-03-21,3900,USSD,9,False
RPY2E7BCD06,LNE9FF8550,BRW2FBA145F,2024-09-17,33061,USSD,0,False
RPYFB7706E0,LN336CDC9E,BRW4B7DE7E4,2022-12-12,395303,Direct Debit,0,False
RPY816A2986,LNDD5F6BBE,BRW52EE3BC4,2022-08-05,40183,Bank Transfer,0,False
RPYF3B74AAA,LN7D5E5D60,BRW52EE3BC4,2024-01-06,10186,USSD,0,False
RPY27AC9BCE,LN5EF5FD62,BRWE7188658,2024-09-22,1915,USSD,19,True
RPY595DBDA7,LNF6708B55,BRWA27BC51D,2023-03-17,62360,USSD,0,False
RPYB4CD1BD0,LNA34F62A8,BRW257A7BBF,2024-07-11,17898,USSD,0,False
RPYAC158519,LNE07533CD,BRW800F841F,2024-04-20,37194,Cash Agent,0,False
RPY5EC3CC0A,LN4B82EA22,BRW800F841F,2024-05-14,15902,Bank Transfer,0,False
RPY0CA5B551,LN2ECB6AFC,BRW57006798,2022-08-11,402913,USSD,0,False
RPYA55543D3,LNE4EB4BCF,BRW1B0214DC,2022-06-20,46574,USSD,0,False
RPYC95A52F6,LN8214FC6A,BRW1B0214DC,2022-10-05,27632,Bank Transfer,0,False
RPYD5372835,LNDB402A1A,BRW1B0214DC,2023-02-28,67291,Cash Agent,0,False
RPY27761689,LN514C549C,BRW4EC90468,2024-05-19,82569,USSD,0,True
RPYF6139DDD,LN514C549C,BRW4EC90468,2024-06-01,51448,Cash Agent,7,False
RPY7DCB2A76,LNB67C4D67,BRW4EC90468,2024-04-20,151187,Direct Debit,0,False
RPYB9C11828,LN4B80D091,BRW06F8AEF2,2022-08-17,108466,Cash Agent,0,True
RPY139FB971,LN4B80D091,BRW06F8AEF2,2022-09-11,67689,Cash Agent,6,False
RPY89A6F0EC,LNC383F0B2,BRW06F8AEF2,2023-07-05,191675,Direct Debit,0,False
RPYC9BBA3AE,LN706DD8CB,BRW6CEAF6DB,2024-03-19,19415,Direct Debit,44,True
RPY566CB816,LNBE761A74,BRW6CEAF6DB,2022-07-24,95912,Bank Transfer,0,True
RPY6A18D257,LNBE761A74,BRW6CEAF6DB,2022-08-05,214236,Cash Agent,2,False
RPYB943E8C3,LNE9894002,BRW9AF78AE5,2023-01-20,1878,Direct Debit,36,True
RPY8E9B86D5,LN58DFB448,BRW9AF78AE5,2023-10-15,12511,Bank Transfer,0,False
RPY77448600,LNAA3C7E12,BRWB7F03969,2023-01-09,232355,USSD,0,False
RPYB513AFBA,LN570CA52E,BRWB7F03969,2023-03-06,183782,Direct Debit,0,False
RPY9AC70609,LN1B1F8D45,BRWB475F95F,2023-01-14,31782,Direct Debit,0,False
RPY64576562,LNEA5F2AC3,BRWB475F95F,2024-08-08,50920,USSD,0,False
RPY7AFF6953,LN3BE6A818,BRWBCE0D187,2022-09-12,426939,Bank Transfer,0,False
RPY6D54FF12,LND36E5F88,BRWEDF15014,2023-06-29,317858,USSD,0,False
RPY5AC93DFC,LN05A8218B,BRWEDF15014,2024-04-11,18766,Cash Agent,0,True
RPY9435837F,LN05A8218B,BRWEDF15014,2024-04-28,24997,Bank Transfer,10,False
RPY2C3DD2F7,LN74D0D1A4,BRW965D36A7,2023-01-05,149070,USSD,0,False
RPY6A25EEA7,LN392550AB,BRWC68E7CFE,2024-01-02,41400,USSD,0,False
RPYF112B8C0,LND05020D7,BRW9FE34485,2023-06-13,43755,USSD,0,False
RPY5826FB53,LN48485F0B,BRW9FE34485,2024-02-10,6459,Bank Transfer,0,False
RPYDC71AE87,LN7E7A21D1,BRW65E153DB,2023-01-07,70621,USSD,0,False
RPY937E4381,LN9410E372,BRW65E153DB,2023-06-25,16554,Direct Debit,0,True
RPY8312F499,LN9410E372,BRW65E153DB,2023-07-15,9047,Direct Debit,4,False
RPYDDE1461C,LNCE15CE25,BRW50CA9791,2024-02-20,75316,Direct Debit,0,False
RPY6204D29D,LNA9CF027B,BRWE4620A4D,2023-09-02,15663,Direct Debit,0,False
RPY943F4E82,LNDF2C53A9,BRWE4620A4D,2023-04-27,29015,Cash Agent,0,False
RPY05B7B316,LN39E6661D,BRWE4620A4D,2022-08-13,83140,USSD,0,False
RPYD1DFA7C8,LNE22AB394,BRW6E550C07,2024-01-15,8262,Direct Debit,0,False
RPYFD9C21B9,LN472DBCD1,BRW03CD489A,2022-10-31,35802,USSD,0,False
RPYCE10A0F2,LN617A1AFA,BRWA953688C,2022-08-04,147466,Cash Agent,0,False
RPYB3233068,LN4F6D5FF3,BRWA953688C,2022-09-26,71200,Bank Transfer,0,False
RPYD0AA7355,LN86AD8260,BRWD190D11C,2022-11-23,47595,Direct Debit,53,True
RPY791CF39A,LN704DC8E5,BRW22A82FB0,2023-12-14,195578,Direct Debit,0,False
RPYB795B129,LNF745CFA6,BRW22A82FB0,2023-11-25,469836,Direct Debit,0,False
RPY5425CC54,LN4EE267D6,BRWB7949498,2024-09-26,9634,Direct Debit,0,False
RPY2CAFB134,LN083B433D,BRWD410E18D,2022-12-01,13892,Bank Transfer,0,True
RPYF299EE6D,LN083B433D,BRWD410E18D,2022-12-22,10557,Bank Transfer,4,False
RPY725B1F67,LN76E37AC5,BRW7A88C998,2023-09-01,31583,Cash Agent,0,False
RPY2E85BDBF,LNEB1F6DB7,BRW7A88C998,2024-08-27,13950,Direct Debit,0,True
RPY10DC2968,LNEB1F6DB7,BRW7A88C998,2024-09-03,10682,Direct Debit,3,False
RPY17236A53,LN9FD24AB2,BRWC9BB810B,2022-08-08,13570,Bank Transfer,0,True
RPY05F867F5,LN9FD24AB2,BRWC9BB810B,2022-08-28,20854,Cash Agent,1,False
RPYF33411DD,LNCE216EB2,BRWA1F4648F,2022-08-03,26843,USSD,0,False
RPYDEB83F9F,LNA52DE8E3,BRW1C92AA56,2022-12-08,466082,Bank Transfer,0,False
RPYA1687FA6,LNA9AC4B07,BRW1C92AA56,2023-03-06,82229,Direct Debit,43,True
RPY890A0B60,LNB83A455F,BRW355A312B,2023-03-03,118061,Cash Agent,0,False
RPY5FC69C7C,LN8E039DB6,BRW355A312B,2023-10-22,34028,Bank Transfer,0,False
RPY28F10AB7,LN35F01C11,BRW7753549F,2022-09-24,48674,Bank Transfer,0,False
RPY4DF11DCD,LNB9122958,BRW4054BA4E,2024-06-15,42943,Bank Transfer,0,False
RPY7AE16BBB,LN14AEE748,BRW38A64F7C,2024-08-12,23626,Bank Transfer,0,False
RPY548F6C47,LN327F4464,BRW42F59BFB,2023-02-24,327733,Cash Agent,0,False
RPYAB64A973,LNABA2E237,BRW42F59BFB,2022-08-30,199264,USSD,0,False
RPY571ECE4E,LNEE98F879,BRW0BDDFE77,2022-09-14,33785,Direct Debit,0,False
RPYAAF7B50E,LNE0C0E927,BRW11527A53,2022-12-06,107139,Cash Agent,0,False
RPY26CCC129,LN8392EF30,BRW11527A53,2023-02-28,30635,Bank Transfer,0,False
RPYE45B8B96,LN575B4868,BRWC66483D4,2024-03-07,14794,Direct Debit,0,False
RPY724E2704,LN41564D27,BRWC66483D4,2022-08-07,32640,Bank Transfer,0,False
RPY7BD1EF5B,LND2E3A53C,BRW41D2E681,2022-09-28,107658,Cash Agent,0,False
RPYB31B09B1,LN18F2F758,BRW41D2E681,2023-10-09,41868,Bank Transfer,0,False
RPY78759329,LN72ADB9F6,BRW41D2E681,2023-08-23,134275,Direct Debit,0,True
RPY7DEAECC8,LN72ADB9F6,BRW41D2E681,2023-09-10,186807,USSD,10,False
RPYC65F36E7,LNF3A6E74D,BRWFBB20E29,2024-05-24,29251,Bank Transfer,0,False
RPYE689A00D,LNE52D5D89,BRW9F864473,2022-08-21,32837,USSD,0,True
RPYDF43D673,LNE52D5D89,BRW9F864473,2022-09-03,40975,Direct Debit,2,False
RPY709D23B5,LNE8C7AA5E,BRW9F864473,2023-10-15,16026,USSD,0,False
RPYA1B345B0,LN5B559B0A,BRW9A2367C1,2024-05-31,163701,USSD,0,False
RPY268FB1C2,LN48B6AA96,BRW9A2367C1,2023-12-21,132038,Cash Agent,0,False
RPYB5C53261,LN27B71D56,BRWBC85EF04,2024-06-02,27260,Cash Agent,0,False
RPYBDA4AF3F,LN1A318AF5,BRWDAE3BA6E,2024-02-14,16296,Direct Debit,0,False
RPY08D29809,LN1522AFBC,BRWFD86C707,2024-08-05,15650,Direct Debit,0,False
RPY4721E58F,LNEE91F512,BRW6A957ED2,2023-01-28,8680,Direct Debit,0,True
RPYC5D52238,LNEE91F512,BRW6A957ED2,2023-02-12,6510,Cash Agent,6,False
RPY3BBB455F,LN73ECFC65,BRW6A957ED2,2023-01-11,39399,Bank Transfer,0,False
RPY9754CA92,LN77087F20,BRWB22555CE,2024-07-21,83445,Bank Transfer,0,False
RPYB5918141,LNFB30D2C2,BRWE373C1EB,2024-07-30,159558,Bank Transfer,0,False
RPY70E54B61,LN055CBBB5,BRWE373C1EB,2024-09-27,43985,Direct Debit,0,False
RPY6CA3E98B,LND387CA52,BRWE373C1EB,2023-01-29,284882,Cash Agent,0,False
RPY0BF227FD,LNBDC6439A,BRW9DF16879,2023-10-08,60716,Direct Debit,0,False
RPY809DD0F2,LNE544A9AE,BRW9DF16879,2023-03-27,81182,Cash Agent,0,True
RPY348A2570,LNE544A9AE,BRW9DF16879,2023-04-13,41146,USSD,8,False
RPYE1694DB4,LN0B95398B,BRW94906450,2022-10-28,5916,Direct Debit,0,False
RPY656686C1,LNDFD2D9F9,BRW792599F3,2023-05-06,21694,Cash Agent,0,False
RPYBE54495E,LNBB5DC9C5,BRW1C899B1B,2024-06-20,7202,Cash Agent,54,True
RPY482400AF,LNF42FEDFF,BRW1C899B1B,2023-11-09,199508,Bank Transfer,0,True
RPY3318510D,LNF42FEDFF,BRW1C899B1B,2023-11-18,155429,Bank Transfer,3,False
RPYF77D9CEF,LN4E243AB4,BRWA19F113A,2023-08-13,134034,Cash Agent,0,False
RPY87645856,LNF14529FC,BRWA19F113A,2022-08-09,37308,Direct Debit,0,False
RPY5B859878,LN616AB676,BRW9E1FE2D7,2024-02-24,53445,Bank Transfer,0,True
RPY60D24FAB,LN616AB676,BRW9E1FE2D7,2024-03-08,54385,Bank Transfer,4,False
RPYB5025CE1,LN4BAEBC0A,BRW9E1FE2D7,2023-06-12,17232,Bank Transfer,0,False
RPY9820DFB8,LN537DF736,BRWB4E0CA8D,2023-03-29,152343,Cash Agent,0,False
RPYA82F6390,LN0BB19285,BRW7E93B610,2023-03-29,183844,Bank Transfer,0,True
RPY0351FAC8,LN0BB19285,BRW7E93B610,2023-04-14,216596,USSD,10,False
RPYED2C4E70,LND9854704,BRW7E93B610,2022-12-27,55801,USSD,0,False
RPY86B72797,LN165EBD44,BRWEDCA4E96,2023-05-08,98593,Cash Agent,0,False
RPY5C0A0DF8,LNAD0770B1,BRWEDCA4E96,2023-06-04,16909,Cash Agent,0,False
RPY359B8A2A,LN9C2E2D77,BRWEDCA4E96,2022-10-13,30218,Cash Agent,0,False
RPY5C99103E,LNABF68633,BRW27DCA2E2,2023-09-28,24726,USSD,0,False
RPY2B881CBE,LN23CE632F,BRW27DCA2E2,2023-09-13,33440,USSD,0,True
RPY8CF0BAB0,LN23CE632F,BRW27DCA2E2,2023-10-05,16168,Cash Agent,5,False
RPYC5CB2520,LN9E7720C7,BRW27DCA2E2,2022-11-19,33622,USSD,0,True
RPY320F4DA3,LN9E7720C7,BRW27DCA2E2,2022-12-09,37193,Cash Agent,8,False
RPY1EE18C2E,LND9C0DD63,BRWBA40CB9A,2023-08-04,48118,Direct Debit,0,False
RPY2F884B49,LN05286E54,BRW1F62B369,2024-05-24,180344,Direct Debit,0,False
RPY7E15BCD0,LNB1869748,BRW1F62B369,2024-06-05,316688,USSD,0,False
RPY5BB9DB9F,LN92D2688E,BRW2B2096FF,2022-12-14,113052,Direct Debit,0,True
RPY58C97585,LN92D2688E,BRW2B2096FF,2022-12-30,233045,Bank Transfer,6,False
RPY174F2635,LNDE2119B4,BRWD96237D0,2023-11-19,9121,Direct Debit,0,False
RPY0C2F0258,LN2C2DAB50,BRW36C45CBD,2024-05-12,13390,Cash Agent,0,False
RPY1F155754,LN9733EE21,BRWDBBD7FBF,2023-04-16,82354,USSD,0,False
RPY5A21919C,LN3CDED865,BRW81C6DE17,2022-07-20,17983,USSD,0,False
RPY081910C6,LN245F910B,BRWF82D75FC,2024-04-02,46364,Direct Debit,0,False
RPY5FAC8BEE,LN2C8A29BF,BRW4F5BF1AB,2023-04-02,94297,Bank Transfer,0,False
RPY7A1A05C7,LN7352DED5,BRW4F5BF1AB,2024-03-08,125322,USSD,0,False
RPY8F34A76A,LND9366DA6,BRWACBC902A,2023-11-30,7277,Direct Debit,0,False
RPY48DDF0FB,LN312FF9F4,BRW85A987CC,2023-12-19,182558,USSD,0,False
RPY7868481C,LNFA7D29B1,BRWA1584083,2022-10-10,108265,Direct Debit,0,False
RPYB4834A60,LN65E66FC5,BRW95E9FE09,2024-04-05,190020,Bank Transfer,0,False
RPY2C087CA3,LN2BCBCEDA,BRW95E9FE09,2022-11-14,31418,Bank Transfer,40,True
RPY95B4E4AE,LN3E1B7240,BRWCD5B90AB,2024-03-23,42098,USSD,0,False
RPYA56D15D9,LN342CD52D,BRW8821F400,2023-05-23,47997,Bank Transfer,0,False
RPY668497B9,LNF726D7A5,BRW8821F400,2022-10-16,10286,Direct Debit,0,True
RPYAC9E6B10,LNF726D7A5,BRW8821F400,2022-10-31,12510,Cash Agent,5,False
RPY5D24EE4A,LNF7D305CD,BRW42973100,2023-06-05,47808,Direct Debit,0,False
RPYEF6FBBCA,LN63DDA59C,BRW42973100,2022-08-28,154674,Bank Transfer,0,False
RPY560D986E,LND0A10634,BRW4E70AB59,2023-10-06,25868,USSD,0,False
RPYBE4A3EDC,LN5765CD60,BRWF3244DDE,2024-06-20,10078,USSD,0,False
RPYCE10433A,LNB3C3B1BD,BRWCCCE7B92,2024-05-18,17336,Bank Transfer,26,True
RPY07CB0C2C,LN0984258F,BRWCCCE7B92,2022-07-01,33481,Direct Debit,0,False
RPY5228EC0D,LN12F9C28D,BRW936CF676,2023-01-21,33180,Bank Transfer,0,False
RPY515B5D20,LN38C92B62,BRWB7114D9B,2022-12-01,74008,USSD,0,True
RPYA6FAC1C4,LN38C92B62,BRWB7114D9B,2022-12-19,36633,Bank Transfer,9,False
RPY6F4B405F,LNA930F4D6,BRWFCAF8178,2023-07-11,190186,Direct Debit,0,False
RPYAB7BA6DE,LN58A39DBE,BRW888AA030,2024-06-02,25802,Direct Debit,9,True
RPY3C9056E2,LN94E980CA,BRW888AA030,2024-09-09,26946,USSD,0,False
RPYC6AE45AB,LND6325C2A,BRW888AA030,2022-08-21,342758,Bank Transfer,0,False
RPY85631A4A,LN5683EBFD,BRWC08A99C8,2022-11-21,41782,Direct Debit,0,False
RPY931B914B,LND3C6BA0C,BRWFAA75CD7,2023-07-09,10834,Bank Transfer,0,False
RPY87E4C48F,LN7610568F,BRW3AA60B5A,2022-07-24,28134,Direct Debit,0,False
RPY3F596F46,LNF8759453,BRWE56597A6,2023-02-21,22741,Direct Debit,0,True
RPY39B63D11,LNF8759453,BRWE56597A6,2023-03-13,47989,USSD,10,False
RPY891907B5,LN2B23B555,BRW64808127,2022-11-18,126017,Cash Agent,0,False
RPY4F60F4DD,LN8D90B2BA,BRWAC3FF560,2023-02-18,81231,Direct Debit,0,True
RPYEC1CC699,LN8D90B2BA,BRWAC3FF560,2023-03-01,37379,Cash Agent,6,False
RPY83470E0E,LN6E103D55,BRWAC3FF560,2023-05-08,199261,USSD,0,False
RPY352E7CCB,LNAD3601D5,BRW57C63F89,2023-09-12,80185,Bank Transfer,0,False
RPYC43DF94A,LNE85538DC,BRW57C63F89,2022-12-27,32053,Bank Transfer,0,False
RPY82C31884,LN090F820A,BRW324F1262,2023-04-09,24948,Direct Debit,0,False
RPY91FB5C95,LN2278413A,BRWB8E86B12,2023-05-30,4693,Cash Agent,0,True
RPYB197F852,LN2278413A,BRWB8E86B12,2023-06-20,7830,USSD,10,False
RPY55A46633,LN331FD864,BRWB8E86B12,2023-01-08,173563,Cash Agent,0,False
RPYFB1D7ECA,LNABC75021,BRW867B036E,2022-08-22,28625,Direct Debit,0,False
RPY209D1DCE,LN47D1883D,BRW9B0A9FC0,2024-01-13,18415,Direct Debit,0,False
RPY28F991CA,LN6BA6D386,BRW9B0A9FC0,2023-03-25,3228,Direct Debit,41,True
RPY1C352A56,LNBE9EAD9C,BRW9B0A9FC0,2024-02-12,153874,Cash Agent,0,False
RPY8318BD41,LND5849D39,BRW9A1C6867,2024-08-23,123553,Cash Agent,0,False
RPY563F93F6,LNAD4CE304,BRW344706C7,2023-10-31,12626,Direct Debit,0,True
RPY9F6A41D3,LNAD4CE304,BRW344706C7,2023-11-18,11120,Direct Debit,7,False
RPYC52FF5E4,LNE8ECA423,BRW344706C7,2023-02-19,29026,Bank Transfer,0,False
RPY2215C588,LNFBA8AC39,BRW33EF57BD,2022-11-20,144349,USSD,0,True
RPY621C9A14,LNFBA8AC39,BRW33EF57BD,2022-12-12,247122,Bank Transfer,7,False
RPY7D4DC936,LN13944E23,BRWA31E237D,2024-02-18,36957,USSD,0,False
RPY4865EFF3,LNC22BC0F7,BRWA31E237D,2022-11-07,35045,Cash Agent,0,False
RPY79A47AD5,LNC95998FE,BRW033233D1,2023-06-25,32104,Cash Agent,0,False
RPYC878300C,LN18CECFBF,BRW9C5C7C09,2022-10-20,39924,Direct Debit,0,True
RPY957C7CF6,LN18CECFBF,BRW9C5C7C09,2022-11-06,21077,Cash Agent,10,False
RPY2C22F07A,LNBDF4E5B7,BRW1A6AED3D,2022-09-12,177070,Direct Debit,0,False
RPY976BB8AF,LNFE75A595,BRW1A6AED3D,2024-03-27,33640,Bank Transfer,36,True
RPY196B7987,LN58958A62,BRW1A6AED3D,2023-09-01,21369,Direct Debit,0,False
RPYF25482C4,LNED45E376,BRWA1EDE936,2022-12-27,118334,USSD,0,False
RPY0494A5F8,LNC161993A,BRWE4BFCA58,2022-12-27,13516,USSD,0,True
RPY789FD0D8,LNC161993A,BRWE4BFCA58,2023-01-07,10482,Cash Agent,10,False
RPY5741AC40,LN281EC232,BRW3E47D4B1,2023-05-09,35449,Bank Transfer,0,False
RPYF587F9FE,LND2FCEE06,BRW3E47D4B1,2023-05-29,25527,Bank Transfer,0,False
RPY72B56FE7,LN8D46577B,BRW4F207AD8,2024-03-31,32139,Bank Transfer,0,False
RPYA55FBF41,LNA4277961,BRW4F207AD8,2023-07-01,159671,USSD,0,False
RPY58CB8D7D,LN0E50F8C2,BRW4F207AD8,2022-08-28,91332,Bank Transfer,0,False
RPY245383AE,LN48CEB59A,BRW14D6D160,2023-01-14,133296,Cash Agent,0,False
RPYE40D12AF,LNF9A0C375,BRW14D6D160,2024-09-10,32857,Direct Debit,0,True
RPY2E585520,LNF9A0C375,BRW14D6D160,2024-09-25,62327,Direct Debit,4,False
RPY63385987,LN376813C0,BRWC41B2FF0,2023-11-13,48831,USSD,0,False
RPYD6E57B57,LN0E119832,BRW29E08A85,2022-09-11,70562,USSD,0,True
RPYFCCE47C0,LN0E119832,BRW29E08A85,2022-09-21,113489,Bank Transfer,5,False
RPY8DD5E7C7,LNAF1B396B,BRW29E08A85,2023-08-29,1137,Cash Agent,53,True
RPYD62FE61C,LNE7650A52,BRWE184B294,2024-04-26,498854,Cash Agent,0,False
RPYF38C21AA,LN1C838D83,BRWA8B43DB3,2023-06-28,347729,Bank Transfer,0,False
RPYBE2987F8,LN2723A78D,BRWE19610D1,2022-10-22,97263,Direct Debit,0,False
RPYE16648DA,LNDCE0FB22,BRW2E71575D,2024-05-06,13940,Bank Transfer,0,True
RPY484D7F7D,LNDCE0FB22,BRW2E71575D,2024-05-17,9693,Direct Debit,9,False
RPYD804C035,LN52E7414B,BRW4070E970,2023-09-16,6372,USSD,0,False
RPY28B07CC2,LN3294B35E,BRW97645820,2023-07-23,51009,Bank Transfer,0,False
RPY012CBBD1,LNA594EDA4,BRW5405288E,2024-02-02,98241,Direct Debit,0,True
RPY13F7BDDC,LNA594EDA4,BRW5405288E,2024-02-21,186610,USSD,10,False
RPY2AA6B32C,LNFCF6F5D2,BRW5405288E,2022-08-31,163298,Direct Debit,0,False
RPY58284A3B,LNE5959DA1,BRW5405288E,2024-03-06,125040,USSD,0,True
RPY990335E3,LNE5959DA1,BRW5405288E,2024-03-31,56452,Direct Debit,1,False
RPYB78F94A5,LN9FC70C21,BRW687EA24C,2023-06-09,46360,USSD,0,False
RPYB9E91C9E,LNE9243603,BRW5E0D92E8,2022-08-28,90647,Direct Debit,0,False
RPY3FE3E5BA,LN2FC0C937,BRW5E0D92E8,2024-05-20,108670,Bank Transfer,0,False
RPY9EBC375B,LN56388F1D,BRWCF0A3CFD,2024-08-16,3866,Cash Agent,0,True
RPY6BBB13CC,LN56388F1D,BRWCF0A3CFD,2024-09-01,2430,USSD,4,False
RPY3F1EC00A,LNEEF3B912,BRWBAC8187D,2024-02-08,18428,Direct Debit,58,True
RPY5F252B6D,LNF6F11797,BRW5AD77C9F,2022-10-25,384730,Bank Transfer,0,False
RPY0EF6A547,LN481C1C0B,BRW5AD77C9F,2024-05-24,180412,Cash Agent,0,False
RPY8695BBC4,LNDF462A0F,BRW5AD77C9F,2023-08-04,189950,USSD,0,False
RPYFAF1FDDB,LNC50D324A,BRW4CA98A50,2024-03-22,42060,Cash Agent,0,False
RPYEFC385C0,LN5B9C3F36,BRWEA953BB3,2023-06-30,42967,Direct Debit,0,False
RPYFCAFBC0B,LN3C71E4A7,BRW886644EB,2023-04-13,33696,Bank Transfer,0,False
RPYDFC74672,LNE058884D,BRW886644EB,2024-05-24,41644,Cash Agent,0,False
RPY37B0565B,LN3C51F7E4,BRW886644EB,2024-09-27,24809,Cash Agent,0,False
RPYCF25DBAF,LN68FC2F66,BRWE794F3BE,2024-07-20,39944,Cash Agent,0,False
RPYFE157EAF,LN882FB4A8,BRW68E1F0E2,2024-05-04,112671,Cash Agent,0,True
RPY30A66318,LN882FB4A8,BRW68E1F0E2,2024-05-12,258597,Direct Debit,9,False
RPYFA6010FD,LN46FF84DC,BRW68E1F0E2,2023-01-19,7561,Bank Transfer,0,False
RPY06E9B831,LNCD97B6CC,BRW632D777F,2023-06-30,50143,Cash Agent,0,False
RPY9C55C1C2,LN41B6E8ED,BRW632D777F,2023-06-06,194459,Bank Transfer,0,False
RPYC4FF2049,LN4FCAC99C,BRWF9F6E15A,2023-10-28,278317,Direct Debit,0,False
RPYCEBED9B4,LNF6066C1D,BRW21B0A36C,2024-01-05,429783,Direct Debit,0,False
RPY17E8D1A6,LN03E24949,BRW6AE79DF6,2024-09-06,47836,Direct Debit,0,False
RPY9810242A,LN5CDDFF01,BRW57B2723B,2023-01-23,13052,Cash Agent,0,False
RPY613DA2EA,LN663C0999,BRW57B2723B,2024-04-28,176865,Direct Debit,0,False
RPYDD819336,LNE129E91D,BRWFD57F831,2023-07-04,29761,USSD,0,False
RPYC4246330,LNF1411877,BRW7861E54C,2023-10-07,97396,USSD,0,False
RPYAD8079A9,LN2C2EFEAE,BRWF714B67E,2024-08-26,451869,Cash Agent,0,False
RPYAEB1291D,LN9AC6418C,BRW7A7BC814,2024-03-05,16188,Cash Agent,0,False
